#Navio B MarAd
#Manobra de Curva                     de Zig-Zag
#
#velocidade no Sistema Solidário 
#
#temp           u           v           w dot                     roll   dot pitch     dot yaw 
 2458.40        5.08703e+00        3.18673e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.07731e-03 
 2459.10        5.08830e+00        3.27811e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.12149e-03 
 2459.80        5.08951e+00        3.36928e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.16538e-03 
 2460.50        5.09064e+00        3.46022e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.20896e-03 
 2461.20        5.09171e+00        3.55093e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.25224e-03 
 2461.90        5.09271e+00        3.64139e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.29521e-03 
 2462.60        5.09365e+00        3.73160e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.33787e-03 
 2463.30        5.09451e+00        3.82154e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.38022e-03 
 2464.00        5.09530e+00        3.91120e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.42224e-03 
 2464.70        5.09602e+00        4.00058e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.46394e-03 
 2465.40        5.09667e+00        4.08966e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.50531e-03 
 2466.10        5.09725e+00        4.17844e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.54635e-03 
 2466.80        5.09776e+00        4.26690e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.58705e-03 
 2467.50        5.09819e+00        4.35504e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.62742e-03 
 2468.20        5.09855e+00        4.44284e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.66745e-03 
 2468.90        5.09885e+00        4.53030e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.70713e-03 
 2469.60        5.09906e+00        4.61741e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.74646e-03 
 2470.30        5.09921e+00        4.70415e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.78544e-03 
 2471.00        5.09928e+00        4.79053e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.82407e-03 
 2471.70        5.09928e+00        4.87652e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.86234e-03 
 2472.40        5.09921e+00        4.96213e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.90025e-03 
 2473.10        5.09906e+00        5.04735e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.93779e-03 
 2473.80        5.09884e+00        5.13215e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.97498e-03 
 2474.50        5.09855e+00        5.21655e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.01179e-03 
 2475.20        5.09818e+00        5.30053e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.04824e-03 
 2475.90        5.09774e+00        5.38407e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.08431e-03 
 2476.60        5.09722e+00        5.46719e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.12001e-03 
 2477.30        5.09663e+00        5.54986e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.15533e-03 
 2478.00        5.09597e+00        5.63207e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.19028e-03 
 2478.70        5.09523e+00        5.71383e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.22485e-03 
 2479.40        5.09442e+00        5.79513e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.25903e-03 
 2480.10        5.09354e+00        5.87595e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.29283e-03 
 2480.80        5.09258e+00        5.95630e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.32625e-03 
 2481.50        5.09155e+00        6.03616e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.35928e-03 
 2482.20        5.09045e+00        6.11553e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.39192e-03 
 2482.90        5.08927e+00        6.19440e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.42418e-03 
 2483.60        5.08802e+00        6.27276e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.45604e-03 
 2484.30        5.08670e+00        6.35062e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.48752e-03 
 2485.00        5.08530e+00        6.42796e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.51860e-03 
 2485.70        5.08384e+00        6.50478e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.54930e-03 
 2486.40        5.08230e+00        6.58108e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.57959e-03 
 2487.10        5.08069e+00        6.65684e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.60950e-03 
 2487.80        5.07901e+00        6.73207e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.63901e-03 
 2488.50        5.07725e+00        6.80675e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.66813e-03 
 2489.20        5.07543e+00        6.88089e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.69686e-03 
 2489.90        5.07354e+00        6.95448e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.72518e-03 
 2490.60        5.07158e+00        7.02751e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.75312e-03 
 2491.30        5.06954e+00        7.09999e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.78066e-03 
 2492.00        5.06744e+00        7.17190e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.80781e-03 
 2492.70        5.06527e+00        7.24324e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.83456e-03 
 2493.40        5.06303e+00        7.31402e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.86092e-03 
 2494.10        5.06073e+00        7.38422e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.88688e-03 
 2494.80        5.05835e+00        7.45384e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.91246e-03 
 2495.50        5.05591e+00        7.52288e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.93764e-03 
 2496.20        5.05340e+00        7.59134e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.96243e-03 
 2496.90        5.05083e+00        7.65921e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.98683e-03 
 2497.60        5.04819e+00        7.72649e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.01084e-03 
 2498.30        5.04549e+00        7.79319e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.03446e-03 
 2499.00        5.04272e+00        7.85928e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.05769e-03 
 2499.70        5.03989e+00        7.92478e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.08054e-03 
 2500.40        5.03699e+00        7.98969e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.10300e-03 
 2501.10        5.03404e+00        8.05399e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.12508e-03 
 2501.80        5.03102e+00        8.11769e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.14677e-03 
 2502.50        5.02793e+00        8.18079e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.16808e-03 
 2503.20        5.02479e+00        8.24328e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.18902e-03 
 2503.90        5.02159e+00        8.30517e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.20957e-03 
 2504.60        5.01833e+00        8.36645e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.22975e-03 
 2505.30        5.01501e+00        8.42712e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.24956e-03 
 2506.00        5.01163e+00        8.48719e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.26899e-03 
 2506.70        5.00819e+00        8.54664e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.28805e-03 
 2507.40        5.00470e+00        8.60549e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.30675e-03 
 2508.10        5.00115e+00        8.66372e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.32507e-03 
 2508.80        4.99754e+00        8.72135e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.34303e-03 
 2509.50        4.99388e+00        8.77836e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.36063e-03 
 2510.20        4.99017e+00        8.83476e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.37787e-03 
 2510.90        4.98640e+00        8.89056e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.39475e-03 
 2511.60        4.98258e+00        8.94574e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.41127e-03 
 2512.30        4.97870e+00        9.00031e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.42744e-03 
 2513.00        4.97478e+00        9.05428e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.44326e-03 
 2513.70        4.97080e+00        9.10763e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.45873e-03 
 2514.40        4.96677e+00        9.16038e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.47385e-03 
 2515.10        4.96270e+00        9.21252e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.48863e-03 
 2515.80        4.95857e+00        9.26406e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.50306e-03 
 2516.50        4.95440e+00        9.31499e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.51716e-03 
 2517.20        4.95018e+00        9.36532e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.53093e-03 
 2517.90        4.94592e+00        9.41505e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.54436e-03 
 2518.60        4.94161e+00        9.46418e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.55746e-03 
 2519.30        4.93725e+00        9.51271e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.57023e-03 
 2520.00        4.93285e+00        9.56064e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.58267e-03 
 2520.70        4.92841e+00        9.60797e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.59480e-03 
 2521.40        4.92393e+00        9.65472e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.60660e-03 
 2522.10        4.91940e+00        9.70087e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.61809e-03 
 2522.80        4.91483e+00        9.74643e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.62927e-03 
 2523.50        4.91022e+00        9.79141e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.64014e-03 
 2524.20        4.90557e+00        9.83580e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.65069e-03 
 2524.90        4.90089e+00        9.87961e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.66095e-03 
 2525.60        4.89616e+00        9.92284e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.67090e-03 
 2526.30        4.89140e+00        9.96549e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.68055e-03 
 2527.00        4.88660e+00        1.00076e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.68991e-03 
 2527.70        4.88176e+00        1.00491e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.69898e-03 
 2528.40        4.87690e+00        1.00900e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.70775e-03 
 2529.10        4.87199e+00        1.01304e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.71624e-03 
 2529.80        4.86705e+00        1.01702e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.72445e-03 
 2530.50        4.86208e+00        1.02094e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.73238e-03 
 2531.20        4.85708e+00        1.02481e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.74003e-03 
 2531.90        4.85205e+00        1.02863e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.74741e-03 
 2532.60        4.84698e+00        1.03238e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.75452e-03 
 2533.30        4.84189e+00        1.03609e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.76136e-03 
 2534.00        4.83677e+00        1.03974e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.76794e-03 
 2534.70        4.83161e+00        1.04333e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.77425e-03 
 2535.40        4.82643e+00        1.04687e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.78031e-03 
 2536.10        4.82123e+00        1.05036e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.78611e-03 
 2536.80        4.81600e+00        1.05380e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.79167e-03 
